name,spacegroup,ntypes,natoms,delta_e,band_gap,stability,structure_id
LaInO3,62,3,20,-2.771673397,3,0.018348104,1928237
LaInO3,74,3,10,-2.733226798,2.992,0.056794703,8706051
LaInO3,74,3,10,-2.733344918,2.992,0.056676583,8707706
LaInO3,140,3,10,-2.658223843,2.859,0.131797658,8877791
LaInO3,99,3,5,-2.602085786,2.651,0.187935715,2061110
LaInO3,221,3,5,-2.455462886,2.2,0.334558615,993915
LaInO3,166,3,5,-2.452425152,2.135,0.337596349,8236837
LuAlO3,62,3,20,-3.621785307,6.174,0.020648368,2005541
LuAlO3,167,3,10,-3.558891966,5.528,0.083541709,2605845
LuAlO3,74,3,10,-3.568395699,4.838,0.074037976,8226797
LuAlO3,140,3,10,-3.518592543,4.101,0.123841132,8232291
LuAlO3,167,3,10,-3.397118519,3.815,0.245315156,2598461
LuAlO3,166,3,5,-3.386533325,3.349,0.25590035,8224639
LuAlO3,221,3,5,-3.387660309,3.181,0.254773366,993937
LuAlO3,62,3,20,-3.393111326,3.048,0.249322349,2002253
LuAlO3,74,3,10,-3.566580612,2.016,0.075853063,8227078
LuAlO3,99,3,5,-2.667269605,0.525,0.97516407,1953073
Na2TiWO6,14,4,20,-2.636550694,1.791,0.033546038,6843029
Na2TiWO6,14,4,20,-2.636550648,1.788,0.033546084,6844390
Na2TiWO6,225,4,10,-2.625962077,1.482,0.044134655,5463324
Na2TiWO6,1,4,20,-2.626776811,1.42,0.043319922,6872721
Na2TiWO6,12,4,10,-2.626209889,1.403,0.043886843,6790662
Sm2DyIrO6,14,4,20,-2.931829952,2.107,0.131223549,8997632
Sm2TiCoO6,14,4,20,-3.153708071,2.069,0,8291893
Sm2YIrO6,14,4,20,-2.921913214,2.136,0.130680614,8991803
Sr2GaSbO6,225,4,10,-2.455820237,1.219,0.038437361,1229298
Sr2SiSnO6,225,4,10,-2.719427061,2.122,0.171498725,8258464
TbTm2SbO6,1,4,10,-3.132409392,2.556,0.118488207,8713958
TmVO3,14,3,20,-3.286742637,1.516,0.006927737,9002657
TmVO3,62,3,20,-3.293670374,1.494,0,9694421
TmVO3,62,3,20,-3.292535969,1.382,0.001134405,2070000
TmVO3,74,3,10,-3.21198795,0.985,0.081682424,8303516
TmVO3,74,3,10,-3.213081365,0.882,0.080589009,8303929
TmVO3,167,3,10,-3.182799574,0.756,0.1108708,2614059
YCrO3,62,3,20,-3.178100927,2.6,0,2067101
YCrO3,167,3,10,-3.107389452,2.532,0.070711474,2614917
YCrO3,62,3,20,-3.175476817,2.439,0.00262411,1927843
YCrO3,140,3,10,-3.048602702,2.256,0.129498224,8313936
YCrO3,74,3,10,-3.118109245,2.237,0.059991681,8304023
YCrO3,99,3,5,-2.928264346,2.195,0.249836581,2061203
YCrO3,166,3,5,-2.869105944,1.794,0.308994982,8268667
YCrO3,123,3,5,-2.872173752,1.791,0.305927174,8251833
YCrO3,221,3,5,-2.874051702,1.69,0.304049225,972021
ZrMnO3,62,3,20,-2.942512654,3.057,0.052574844,2070216
ZrMnO3,167,3,10,-2.935042742,3.034,0.060044756,2608971
ZrMnO3,99,3,5,-2.717588974,1.487,0.277498524,2062587
Eu2NbInO6,225,4,10,-2.903686383,3.869,0.085150342,8228246
Eu2ScBiO6,87,4,10,-2.841083024,2.509,0,9130495
Eu2TaCoO6,87,4,10,-2.995313586,2.119,0,8878413
K2NiOsO6,225,4,10,-1.476684568,1.315,0,5464614
LiSc2SbO6,14,4,20,-2.828519594,3.774,0.052657297,8991747
Na2CdOsO6,225,4,10,-1.411858912,1.473,0.058952499,6447748
Nd2LuIrO6,14,4,20,-2.967822305,2.159,0.081826166,8534461
Rb2NiOsO6,225,4,10,-1.40242914,1.126,0,5442581
Sm2MgTeO6,14,4,20,-2.763387737,2.953,0.128742894,8997462
Sm2TbIrO6,14,4,20,-2.854671751,1.911,0.135940369,8995990
Sr2CdMoO6,87,4,10,-2.475777886,2.319,0.044653044,4750665
Sr2CdMoO6,2,4,10,-2.475754343,2.296,0.044676587,7827770
Sr2CdMoO6,25,4,20,-2.420838142,1.948,0.099592788,8530598
Sr2CrPO6,225,4,10,-2.696637512,1.238,0.32712037,8228583
Sr2HfSeO6,225,4,10,-2.656555216,2.851,0.247186654,8242494
Sr2HfSeO6,2,4,10,-2.682439575,2.6,0.221302295,9134683
Yb2TbBiO6,225,4,10,-2.450573564,2.566,0.300191471,8228737
Dy2TmSbO6,15,4,20,-3.095925219,2.381,0.235180966,9011947
Dy2TmSbO6,14,4,20,-3.06239569,2.009,0.268710495,8435466
ErVO3,62,3,20,-3.280252402,1.26,0.001289463,1927442
ErVO3,62,3,20,-3.281541865,1.138,0,2069322
ErVO3,74,3,10,-3.207321369,0.9,0.074220496,8279152
ErVO3,74,3,10,-3.205658746,0.888,0.075883119,8303735
ErVO3,167,3,10,-3.180149668,0.755,0.101392197,2602545
HfBeO3,99,3,5,-3.000836121,3.281,0.493823894,9617130
HfBeO3,221,3,5,-2.725966267,1.19,0.768693748,994469
KSbO3,167,3,10,-1.342214998,1.764,0.550726025,2610965
KSbO3,62,3,20,-1.598509014,1.688,0.294432009,2009525
La2CrCoO6,148,4,10,-2.819634838,0.959,0.025348887,8274735
La2VNiO6,148,4,10,-2.935655972,1.656,0.00651721,8272982
Nd2MnNiO6,87,4,10,-2.664208359,1.887,0.031260836,8312742
Nd2MnNiO6,148,4,10,-2.681150052,1.886,0.014319143,8273150
Nd2MnNiO6,14,4,20,-2.695469195,1.846,0,1928052
RbSbO3,62,3,20,-1.605261761,1.89,0.247538167,2004641
RbSbO3,167,3,10,-1.293310753,1.708,0.559489175,2611419
Sm2ErMoO6,14,4,20,-3.181215763,1.125,0.138999574,8535496
Sr2CrAsO6,107,4,10,-2.470009693,0.933,0.125322467,8245093
Sr2YbSO6,225,4,10,-2.591847217,3.897,0.231414137,8284290
TbCrO3,62,3,20,-3.064121688,2.475,0,2002984
TbCrO3,62,3,20,-3.061711608,2.467,0.002410081,4781229
TbCrO3,62,3,20,-3.062263872,2.347,0.001857817,9694629
TbCrO3,167,3,10,-2.998222509,2.346,0.065899179,2612912
TbCrO3,62,3,20,-3.061998065,2.345,0.002123623,4425471
TbCrO3,62,3,20,-3.061703708,2.344,0.002417981,4781234
TbCrO3,62,3,20,-3.009789892,2.229,0.054331796,4781219
TbCrO3,74,3,10,-3.008993927,2.229,0.055127761,8279213
TbCrO3,74,3,10,-3.009092529,2.216,0.055029159,8303828
TbCrO3,62,3,20,-3.012045223,2.207,0.052076465,4781224
TbCrO3,140,3,10,-2.942785248,2.128,0.12133644,8876293
TbCrO3,99,3,5,-2.819276154,2.039,0.244845534,1951989
TbCrO3,123,3,5,-2.77293916,1.698,0.291182528,8251523
TbCrO3,166,3,5,-2.772850058,1.697,0.29127163,8253237
TbCrO3,221,3,5,-2.774808964,1.616,0.289312724,995023
TbCrO3,167,3,10,-2.723962373,1.573,0.340159315,2601402
TbCrO3,62,3,20,-2.723984211,1.461,0.340137478,2065501
TbCrO3,62,3,20,-2.723391101,1.452,0.340730588,4781244
TbCrO3,62,3,20,-2.723184725,1.45,0.340936964,4781239
ThBeO3,167,3,10,-3.355143654,3.115,0.373488423,2612794
ThBeO3,62,3,20,-3.359452748,3.063,0.369179329,2067840
ThBeO3,221,3,5,-3.347499829,2.753,0.381132248,995959
ThBeO3,99,3,5,-3.345950323,2.574,0.382681754,2061428
TmTlO3,167,3,10,-2.341042925,1.338,0.093506198,2613783
TmTlO3,167,3,10,-2.132161189,1.17,0.302387934,2614233
TmTlO3,62,3,20,-2.346412778,0.907,0.088136344,2010217
TmTlO3,62,3,20,-2.301138355,0.887,0.133410768,2010218
TmTlO3,99,3,5,4.910339825,0.786,7.344888948,1949317
Ca2BeMoO6,225,4,10,-2.688567491,1.779,0.215959075,8271754
CaEu2WO6,14,4,20,-3.251029692,3.268,0,8437631
CaEu2WO6,87,4,10,-3.201395966,3.23,0.049633727,7830960
CaEu2WO6,139,4,10,-3.096749407,3.125,0.154280286,8302173
CaEu2WO6,225,4,10,-3.098828518,3.125,0.152201175,8217729
CaEu2WO6,12,4,10,-3.229085137,3.044,0.021944556,7836184
La2TmRhO6,14,4,20,-3.069191039,1.782,0.034758316,8434663
La2VCuO6,148,4,10,-2.797861519,0.793,0.132192129,8722945
La2VSiO6,148,4,10,-3.27589696,2.312,0.061818701,8309216
La2ZnCoO6,148,4,10,-2.524737903,1.187,0.036729777,8274755
La2ZnCoO6,2,4,10,-2.521045321,0.915,0.040422359,9939748
Lu2TiZnO6,14,4,20,-3.262916393,3.065,0.03989755,8535439
Nd2MnReO6,14,4,20,-2.700344287,0.535,0.118307188,8996169
Nd2MnSiO6,14,4,20,-3.151040541,3.783,0.088970505,8535135
Nd2MnSiO6,225,4,10,-3.059511576,1.131,0.18049947,8258418
Nd2SmRhO6,225,4,10,-2.541705871,0.56,0.456724942,8307829
Nd2TiNiO6,14,4,20,-3.119576882,3.029,0,8209122
Nd2TmIrO6,14,4,20,-2.949635776,1.99,0.092565304,8997942
Nd2TmIrO6,12,4,10,-2.909635444,1.811,0.132565636,8312323
Nd2TmIrO6,2,4,10,-2.90941678,1.802,0.1327843,8304510
Sr2InSbO6,14,4,20,-2.423048416,2.24,0.00329575,1927922
Sr2InSbO6,107,4,10,-2.371546575,1.675,0.054797591,8230784
Yb2MnCrO6,148,4,10,-2.674060941,0.927,0.026031225,8309769
YbEu2TeO6,225,4,10,-2.791691648,3.956,0.061754523,8281686
ErTlO3,62,3,20,-2.325394996,0.893,0.09155368,8536779
GdCrO3,62,3,20,-3.183456551,2.417,0.001808134,1927021
GdCrO3,62,3,20,-3.185264685,2.406,0,2000843
GdCrO3,167,3,10,-3.126969176,2.319,0.058295509,2603423
GdCrO3,74,3,10,-3.135573949,2.204,0.049690736,8279747
GdCrO3,74,3,10,-3.136037766,2.178,0.049226919,8256175
GdCrO3,140,3,10,-3.077608653,2.103,0.107656032,8276880
GdCrO3,99,3,5,-2.958820375,2.068,0.22644431,1951221
GdCrO3,221,3,5,-2.923361763,1.758,0.261902922,961165
GdCrO3,166,3,5,-2.918556533,1.679,0.266708152,8253086
GdCrO3,123,3,5,-2.921652801,1.675,0.263611884,8212453
GdCrO3,167,3,10,-2.841897174,1.599,0.343367511,2602035
GdCrO3,62,3,20,-2.835992475,1.484,0.34927221,2004422
HoVO3,62,3,20,-3.274696011,1.346,0.001017059,1927009
HoVO3,62,3,20,-3.27571307,1.255,0,2068288
HoVO3,74,3,10,-3.208119624,0.85,0.067593446,8303802
HoVO3,167,3,10,-3.182015615,0.688,0.093697455,2604516
Lu2MnVO6,14,4,20,-3.146125197,0.832,0.038275898,8996311
MgMnO3,167,3,10,-2.153652332,0.804,0.142227512,2606283
MgMnO3,62,3,20,-2.218937429,0.705,0.076942415,2069277
Nd2ErIrO6,2,4,10,-2.893051754,1.824,0.140349103,8304470
Nd2ErIrO6,12,4,10,-2.893245654,1.803,0.140155203,8312305
NpTaO3,167,3,10,-2.789923697,0.55,0.400039017,2612998
Pr2MnNiO6,148,4,10,-2.670460239,1.821,0.002623035,8273185
Pr2MnNiO6,14,4,20,-2.673083274,1.805,0,8233389
Pr2MnNiO6,2,4,10,-2.671619666,1.618,0.001463608,7740196
Sm2MnFeO6,148,4,10,-2.759296038,0.988,0.06503203,8273281
Sm2MnFeO6,14,4,20,-2.817111065,0.772,0.007217004,8434699
Sm2TaCoO6,14,4,20,-3.048674148,1.143,0.12506002,8540091
SmEu2AsO6,225,4,10,-2.900074457,4.403,0.133650919,8307851
SrNiO3,186,3,10,-1.750251746,1.391,0.068919986,7733304
SrNiO3,38,3,5,-1.294978455,1.093,0.524193277,8268422
SrNiO3,167,3,10,-1.436209681,0.799,0.382962051,2607750
TmAlO3,62,3,20,-3.615650477,6.198,0,2005620
TmAlO3,167,3,10,-3.566158292,5.636,0.049492185,2613833
TmAlO3,74,3,10,-3.571975312,4.849,0.043675165,8227048
TmAlO3,74,3,10,-3.571817016,4.82,0.043833461,8226759
TmAlO3,140,3,10,-3.533487394,4.159,0.082163083,8232264
TmAlO3,99,3,5,-3.434870328,3.938,0.180780149,1949817
TmAlO3,167,3,10,-3.37847984,3.756,0.237170637,2598561
TmAlO3,166,3,5,-3.421571646,3.358,0.194078831,8213100
TmAlO3,123,3,5,-3.421408542,3.163,0.194241935,8251661
TmAlO3,221,3,5,-3.422351036,3.107,0.193299441,994426
TmAlO3,62,3,20,-3.37746386,3.074,0.238186617,2002322
Ba2BeWO6,225,4,10,-2.712830483,2.856,0.217991109,8217534
Ca2CrSbO6,14,4,20,-2.620461458,2.049,0,2003199
Ca2CrSbO6,87,4,10,-2.578616537,1.925,0.041844921,8289828
Ca2CrSbO6,225,4,10,-2.49881416,1.58,0.121647298,8259061
Eu2ZrGeO6,225,4,10,-3.177771252,4.314,0.020246868,8713666
La2VCoO6,148,4,10,-2.934869685,1.663,0.008614912,8276124
Na2ZnOsO6,225,4,10,-1.503325164,1.066,0.049319007,6408935
Nd2HoIrO6,2,4,10,-2.880959563,1.815,0.146814286,8304489
Nd2HoIrO6,12,4,10,-2.88114464,1.635,0.146629209,8312314
Nd2LuMoO6,2,4,10,-3.149245829,0.714,0.157942753,8304236
Nd2MnCoO6,14,4,20,-2.704483742,1.297,0,2015750
Nd2TaAgO6,12,4,10,-2.939535089,2.431,0.111418559,8311802
Pr2MnCuO6,2,4,10,-2.550391218,0.877,0.010402121,9136827
Pr2MnCuO6,14,4,20,-2.557413996,0.689,0.003379343,8538601
Pr2TiNiO6,148,4,10,-3.087109017,2.88,0,7762810
Pr2TiNiO6,2,4,10,-3.085276673,2.847,0.001832344,9136005
Pr2TmIrO6,14,4,20,-2.935756316,2.101,0.083339449,8536079
Sm2TiFeO6,14,4,20,-3.214354083,1.847,0,8434708
Sr2YbSeO6,225,4,10,-2.497567689,2.704,0,7752998
Sr2ZnMoO6,2,4,10,-2.564049933,2.327,0.038382654,7837476
Sr2ZnMoO6,225,4,10,-2.55029847,2.086,0.052134117,1229242
Sr2ZnMoO6,139,4,10,-2.552835888,1.992,0.049596699,8277617
Sr2ZnMoO6,225,4,10,-2.54940611,1.99,0.053026477,5463829
Y2AlCrO6,14,4,20,-3.365912152,3.178,0.017154483,9701347
BaSnO3,167,3,10,-2.050520242,2.06,0.392066387,2611958
BaSnO3,62,3,20,-2.182380087,1.594,0.260206542,2005764
BaSnO3,11,3,10,-2.205688875,1.588,0.236897754,5216903
BaSnO3,45,3,10,-2.437945182,1.255,0.004641447,8290513
BaSnO3,74,3,10,-2.440269169,1.132,0.00231746,7914492
BaSnO3,139,3,10,-2.437674803,1.058,0.004911826,9127981
BaSnO3,221,3,5,-2.439641337,1.058,0.002945292,9611308
BaSnO3,2,3,10,-2.437663107,1.057,0.004923522,9136139
BaSnO3,140,3,10,-2.439803905,1.057,0.002782724,9115525
BaSnO3,167,3,10,-2.442309973,1.032,0.000276656,2599291
BaSnO3,221,3,5,-2.438427495,1.013,0.004159134,44298
BaSnO3,127,3,10,-2.435636968,1.006,0.006949661,8287639
BaSnO3,62,3,20,-2.442220376,1.004,0.000366253,2005314
BaSnO3,160,3,5,-2.439791233,0.905,0.002795396,7902126
BaSnO3,123,3,5,-2.442528895,0.903,5.77E-05,7919112
BaSnO3,99,3,5,-2.441649947,0.883,0.000936682,1948758
BaSnO3,221,3,5,-2.442586629,0.883,0,993989
Ca2TaIrO6,11,4,20,-2.664298566,0.629,0.051702631,8432518
Ce2MnNiO6,148,4,10,-2.654547167,1.734,0.00200162,8272520
Ce2MnNiO6,14,4,20,-2.656548787,1.696,0,8233380
Ce2MnNiO6,5,4,20,-2.653907872,1.538,0.002640915,8522077
DyVO3,62,3,20,-3.270515564,1.112,0,2068069
DyVO3,62,3,20,-3.268392194,1.097,0.002123371,1927399
DyVO3,74,3,10,-3.20603976,0.965,0.064475805,8303664
DyVO3,74,3,10,-3.200596786,0.854,0.069918779,8303311
DyVO3,167,3,10,-3.182683091,0.674,0.087832474,2602297
ErAlO3,62,3,20,-3.602471526,6.221,0.017055907,2004518
ErAlO3,167,3,10,-3.561314798,5.535,0.058212636,2602254
ErAlO3,74,3,10,-3.565565379,4.669,0.053962055,8227030
ErAlO3,74,3,10,-3.565237625,4.649,0.054289809,8215249
ErAlO3,99,3,5,-3.460188626,4.288,0.159338808,1951525
ErAlO3,140,3,10,-3.533179617,3.941,0.086347817,8436419
ErAlO3,167,3,10,-3.359854839,3.787,0.259672595,2598491
ErAlO3,221,3,5,-3.43478341,3.197,0.184744024,964691
ErAlO3,123,3,5,-3.43403125,3.099,0.185496184,8250945
ErAlO3,166,3,5,-3.4339358,3.098,0.185591634,8213154
ErAlO3,62,3,20,-3.360206875,3.077,0.259320559,2001231
Eu2PuSbO6,12,4,10,-3.032130851,2.2,0,9236842
Eu2TaFeO6,14,4,20,-3.144700721,1.946,0,8435337
Eu2TaFeO6,225,4,10,-3.041821353,1.36,0.102879368,8241466
HfMnO3,62,3,20,-3.092642037,3.348,0.030832085,2068131
HfMnO3,167,3,10,-3.085076493,3.226,0.03839763,2606136
HfMnO3,99,3,5,-2.871009115,1.465,0.252465008,2062085
HfMnO3,221,3,5,-2.697865515,0.576,0.425608608,994699
HoTlO3,167,3,10,-2.306555706,1.424,0.099138955,2613536
HoTlO3,62,3,20,-2.287334613,1.11,0.118360048,2012868
HoTlO3,167,3,10,-2.133045018,1.044,0.272649643,2604404
HoTlO3,62,3,20,-2.311071858,0.876,0.094622803,2012867
HoTlO3,99,3,5,4.885545077,0.608,7.291239738,1950162
La2DyRhO6,14,4,20,-3.030471138,1.789,0.053025279,8534482
MgTiO3,99,3,5,-2.930559142,2.525,0.257639911,2061618
MgTiO3,167,3,10,-3.054595859,2.319,0.133603194,2606571
MgTiO3,62,3,20,-3.093730104,2.296,0.094468949,2069620
MgTiO3,140,3,10,-2.913302076,2.067,0.274896977,8232197
MgTiO3,65,3,5,-2.700653362,1.889,0.487545691,8224150
MgTiO3,221,3,5,-2.698897666,1.843,0.489301387,9627888
MgTiO3,221,3,5,-2.700662026,1.692,0.487537027,748533
Nd2DyIrO6,14,4,20,-2.911091732,1.982,0.11065641,8536054
Nd2DyIrO6,12,4,10,-2.868329042,1.793,0.1534191,8312302
Nd2DyIrO6,2,4,10,-2.868030201,1.62,0.153717941,8304467
Nd2TiCoO6,14,4,20,-3.122674716,2.142,0,8291906
Nd2YIrO6,14,4,20,-2.900027044,1.939,0.111261425,8990763
Nd2YIrO6,12,4,10,-2.855684762,1.715,0.155603707,8312326
Nd2YIrO6,2,4,10,-2.855353671,1.589,0.155934798,8707773
PuBeO3,62,3,20,-2.94138932,1.431,0.287134212,2067184
PuBeO3,167,3,10,-2.922943071,1.265,0.305580461,2610114
PuBeO3,221,3,5,-2.910811861,1.052,0.317711671,957749
PuBeO3,99,3,5,-2.913554231,0.84,0.314969301,2061084
Sr2NbIrO6,225,4,10,-2.543755053,1.536,0.030610898,4046229
Sr2NbIrO6,14,4,20,-2.557646377,1.228,0.016719574,5204368
Sr2NbIrO6,11,4,20,-2.535393243,0.611,0.038972707,7679976
SrReO3,14,3,20,-2.049351781,0.607,0.308633801,8206567
SrSiO3,221,3,5,-2.952633543,3.151,0.324057697,9616733
SrSiO3,140,3,10,-2.953618135,3.105,0.323073105,7905032
SrSiO3,167,3,10,-2.955128932,3.05,0.321562308,7730686
SrSiO3,139,3,20,-2.953670914,3.035,0.323020325,8432479
SrSiO3,221,3,5,-2.955792195,2.993,0.320899045,996816
SrSiO3,74,3,10,-2.953708253,2.947,0.322982987,7914526
SrSiO3,45,3,10,-2.955888308,2.913,0.320802932,8232096
SrSiO3,62,3,20,-2.956140556,2.91,0.320550683,2067416
SrSiO3,99,3,5,-2.989478219,2.148,0.287213021,2061177
TmNbO3,99,3,5,-2.851996032,0.683,0.394963738,8253316
YVO3,62,3,20,-3.250152192,1.489,0,2068048
YVO3,62,3,20,-3.246862455,1.465,0.003289737,1927939
YVO3,14,3,20,-3.237307127,1.459,0.012845065,127890
YVO3,62,3,20,-3.239867298,1.448,0.010284894,9695574
YVO3,62,3,20,-3.237999129,1.282,0.012153063,4732474
YVO3,167,3,10,-3.161662561,0.963,0.088489631,2615114
Ba2MnWO6,225,4,10,-2.79812834,1.74,0.002020438,5465894
Ba2MnWO6,225,4,10,-2.798969632,1.693,0.001179146,1229253
Ce2MnCuO6,14,4,20,-2.534405158,0.677,0,8996415
Ce2TiNiO6,14,4,20,-3.083986069,2.889,0,8996306
Eu2LuSbO6,225,4,10,-3.076998267,4.229,0.079738285,8259089
Eu2LuSbO6,148,4,10,-3.156736552,4.217,0,8310114
EuCrO3,76,3,20,-2.550920203,1.288,0.254730736,8976650
EuCrO3,62,3,20,-2.579790857,1.121,0.225860082,2003923
EuCrO3,45,3,10,-2.79780353,0.807,0.007847409,8276779
EuCrO3,62,3,20,-2.799827001,0.605,0.005823938,2012832
EuCrO3,62,3,20,-2.801779205,0.558,0.003871734,9694848
Nd2MgTeO6,14,4,20,-2.738471422,2.776,0.120830343,8997343
Nd2TbIrO6,14,4,20,-2.832965793,1.978,0.116340968,8535030
Nd2TbIrO6,12,4,10,-2.788519425,1.664,0.160787336,8869532
Nd2TbIrO6,2,4,10,-2.788307874,1.621,0.160998887,8304498
Nd2TmMoO6,14,4,20,-3.133021113,0.708,0.166720079,8538230
NdEu2AsO6,12,4,10,-2.927056608,3.306,0.086518012,8311971
Pr2MnCoO6,2,4,10,-2.677417689,1.072,0.011549783,9140104
Pr2MnCoO6,14,4,20,-2.688967472,1.06,0,8996558
Sr2AlAsO6,107,4,10,-2.665257434,1.522,0.135722458,8274524
Sr2CdTeO6,14,4,20,-2.201262529,2.07,0.001702887,9697935
Tl2AgIrCl6,225,4,10,-0.886019295,0.658,0.036454193,5459003
Tl2AgOsCl6,225,4,10,-0.793181137,0.59,0.116694318,6357542
Tm2TiZnO6,14,4,20,-3.260307737,3.087,0.030091273,8535436
Ba2ScAuO6,225,4,10,-2.28218258,1.43,0.040605034,7742950
DyTlO3,62,3,20,-2.27366128,1.201,0.119981967,8532874
Eu2TaGaO6,87,4,10,-3.227195991,4.542,0.001907638,7744296
Eu2TaGaO6,225,4,10,-3.20010099,4.143,0.029002639,8259037
HoAlO3,62,3,20,-3.594881456,6.137,0.015056854,2005473
HoAlO3,62,3,20,-3.594422916,6.09,0.015515394,1926967
HoAlO3,167,3,10,-3.560353626,5.457,0.049584684,2604131
HoAlO3,74,3,10,-3.563371392,4.685,0.046566918,8227036
HoAlO3,74,3,10,-3.563570606,4.665,0.046367704,8226792
HoAlO3,99,3,5,-3.455836166,4.082,0.154102144,1952897
HoAlO3,140,3,10,-3.535811635,3.923,0.074126675,8232303
HoAlO3,167,3,10,-3.356596606,3.715,0.253341704,2598577
HoAlO3,166,3,5,-3.44810629,3.19,0.16183202,8213157
HoAlO3,221,3,5,-3.446900098,3.167,0.163038212,994360
HoAlO3,123,3,5,-3.445796878,3.071,0.164141432,8251138
HoAlO3,62,3,20,-3.349330043,3.003,0.260608268,2002433
HoAlO3,99,3,5,-2.576856326,0.502,1.033081984,1952479
KBiO3,167,3,10,-0.990109485,1.047,0.460109849,2600094
KBiO3,62,3,20,-1.208947048,0.673,0.241272286,2013291
Na2CrMoO6,14,4,20,-2.118156568,0.85,0.133165428,8992235
Nd2ErMoO6,14,4,20,-3.15922935,1.231,0.131711619,8535507
Nd2ErMoO6,2,4,10,-3.117167849,0.708,0.17377312,8304215
Nd2GdIrO6,2,4,10,-2.83853095,1.754,0.168865843,8304486
Nd2GdIrO6,12,4,10,-2.838773804,1.576,0.168622989,8312311
Pr2DyIrO6,14,4,20,-2.897831592,1.92,0.100811235,8536086
Pr2TiCoO6,14,4,20,-3.108322604,1.919,0,9700944
PrEu2AsO6,12,4,10,-2.905356539,3.023,0.097128371,8312388
RbBiO3,62,3,20,-1.204515923,0.971,0.218145036,2012518
SrEu2WO6,225,4,10,-2.921229289,3.022,0.269446263,8271808
SrEu2WO6,166,4,10,-2.925376039,3.02,0.265299513,8314026
TbVO3,38,3,5,-2.67373188,1.512,0.458642531,8252994
TbVO3,62,3,20,-3.13237441,1.093,0,2067916
TbVO3,62,3,20,-3.130011928,1.074,0.002362483,1928637
TbVO3,74,3,10,-3.074298834,0.963,0.058075577,8279246
TbVO3,167,3,10,-3.050887626,0.666,0.081486785,2612978
Tm2MnVO6,14,4,20,-3.14444613,0.788,0.028716188,8535296
YTlO3,167,3,10,-2.273396173,1.511,0.099327728,2613787
YTlO3,167,3,10,-2.123736371,1.156,0.24898753,2615095
YTlO3,62,3,20,-2.265063853,1.097,0.107660048,2012781
YTlO3,62,3,20,-2.277702232,1.095,0.095021669,2013068
Ba2MgSO6,12,4,10,-2.258449525,1.537,0.407799986,9241807
Ba2MgSO6,139,4,10,-2.258442789,1.493,0.407806722,8248601
Ba2MgSO6,225,4,10,-2.258566441,1.489,0.40768307,8228965
Ca2MgWO6,14,4,20,-3.018524453,3.464,0,822427
Ca2MgWO6,14,4,20,-3.018235367,3.428,0.000289086,9696612
Ca2MgWO6,87,4,10,-2.983250835,3.242,0.035273618,7839228
Ca2MgWO6,225,4,10,-2.918887729,3.044,0.099636724,8216023
Ce2MnCoO6,14,4,20,-2.666664997,1.161,0,8519226
Ce2MnCoO6,5,4,20,-2.661886979,0.839,0.004778019,8525484
Er2TiZnO6,14,4,20,-3.250651331,3.103,0.022869643,8535419
Eu2TmSbO6,225,4,10,-3.054291104,4.135,0.090763858,8259092
Eu2TmSbO6,14,4,20,-3.145054962,4.101,0,8233456
Eu2TmSbO6,15,4,20,-3.144751792,4.057,0.000303171,9004628
EuZnO3,62,3,20,-1.941828762,2.185,0.150497178,2005708
Gd2MgSnO6,14,4,20,-3.081343482,4.3,0.033405681,8437347
La2LuIrO6,14,4,20,-3.026857612,2.075,0.066403024,8534464
LaYb2SbO6,14,4,20,-3.023747764,3.702,0.016314868,8534056
NaTaTl2O6,14,4,20,-1.820583199,1.305,0.11380423,8535156
Nd2HoMoO6,2,4,10,-3.105648273,0.717,0.179665688,8304233
Pr2MgTeO6,14,4,20,-2.724105953,2.687,0.108789716,8997453
Pr2TaNiO6,2,4,10,-2.958914664,1.614,0.160679859,9138760
Tl2AgAsCl6,225,4,10,-0.984288082,1.393,0.022105782,6357369
Ba2NbRhO6,148,4,10,-2.571115124,1.034,3.66E-05,8230487
Ba2ZrSeO6,2,4,10,-2.591367786,2.878,0.22052853,9136851
Ba2ZrSeO6,225,4,10,-2.589430745,2.854,0.222465571,8282554
CeSm2IrO6,14,4,20,-2.774180161,1.863,0.206459954,8534612
DyAlO3,62,3,20,-3.587648359,6.026,0,2013107
DyAlO3,62,3,20,-3.586611368,5.864,0.001036991,9693857
DyAlO3,167,3,10,-3.559459709,5.418,0.02818865,2602381
DyAlO3,74,3,10,-3.56158966,4.671,0.026058699,8227026
DyAlO3,74,3,10,-3.561378838,4.584,0.026269521,8226756
DyAlO3,140,3,10,-3.538299214,3.957,0.049349145,8232261
DyAlO3,167,3,10,-3.343254651,3.763,0.244393708,2598936
DyAlO3,99,3,5,-3.463513435,3.63,0.124134924,1952380
DyAlO3,166,3,5,-3.460158147,3.179,0.127490212,8213150
DyAlO3,123,3,5,-3.460281697,3.167,0.127366662,8250861
DyAlO3,221,3,5,-3.459161031,3.099,0.128487328,996049
DyAlO3,62,3,20,-3.336891148,3.032,0.250757211,2004301
Er2MnVO6,14,4,20,-3.1343367,0.796,0.022811897,8996383
Eu2ErSbO6,225,4,10,-3.035237083,4.16,0.094294487,8229910
Eu2LuBiO6,225,4,10,-2.761323599,2.573,0.157898214,8306202
Eu2LuBiO6,14,4,20,-2.919221813,2.398,0,8434927
Eu2VCrO6,225,4,10,-3.01089207,1.124,0.033585539,8242050
