name,spacegroup,ntypes,natoms,delta_e,band_gap,stability,structure_id
CsMgCl3,221,3,5,-2.141596439,4.129,0.046086365,8212287
K2NaVCl6,225,4,10,-1.85942398,1.503,0.002157276,5457233
NaHoTl2Br6,225,4,10,-1.596922765,3.496,0.035366521,8305621
Rb2NaVCl6,225,4,10,-1.886226052,1.492,0.001214843,5457923
Rb2NaVCl6,225,4,10,-1.887440895,1.487,0.0,7734112
Rb2YAuBr6,225,4,10,-1.616336232,1.981,0.090156112,5619663
Cs2LiVCl6,225,4,10,-1.880285045,1.367,0.038913162,6356374
K2NaTlCl6,225,4,10,-1.633321383,2.027,0.035847316,6399780
NaDyTl2Br6,139,4,10,-1.595814907,3.449,0.03656534,8302853
NaDyTl2Br6,225,4,10,-1.596677835,3.419,0.035702412,8305590
NaYTl2Br6,225,4,10,-1.595946284,3.48,0.054755261,5439611
Rb2NaTlCl6,225,4,10,-1.670568403,1.983,0.016533651,5440111
Rb2NaTlCl6,225,4,10,-1.672003878,1.976,0.015098176,4046127
Rb2NaTlCl6,225,4,10,-1.672028315,1.963,0.015073739,4046208
Cs2KInCl6,225,4,10,-1.908819139,3.698,0.0,8293908
Cs2KInCl6,225,4,10,-1.908477834,3.664,0.000341305,5440931
Cs2LiTlCl6,225,4,10,-1.688072594,1.742,0.0173146,6442373
Cs2RbInCl6,225,4,10,-1.895788046,3.848,0.000358818,6404361
Cs2TlAsBr6,225,4,10,-1.305285575,1.233,0.0,5439916
K2NaAlCl6,225,4,10,-1.987567604,4.362,0.053783107,5457223
K2NaAlCl6,166,4,10,-1.988989956,4.344,0.052360756,8303169
NaTbTl2Br6,225,4,10,-1.530082014,3.527,0.037106627,8305682
Rb2NaAlCl6,225,4,10,-2.014521673,4.305,0.035158173,5440191
Cs2FeSnBr6,225,4,10,-1.29236951,0.527,0.046075455,6430037
Cs2LiAlCl6,166,4,10,-2.00173706,4.1,0.031259698,8303147
Cs2LiAlCl6,225,4,10,-2.000839613,4.095,0.032157146,5460309
Cs2NaCrCl6,225,4,10,-1.874586721,1.6,0.006313247,7747166
NaGdTl2Br6,225,4,10,-1.594234528,3.495,0.037171469,8305614
Cs2TlMoBr6,225,4,10,-1.325819448,1.684,0.028102697,6429863
K2LiTiCl6,225,4,10,-1.999713396,2.763,0.008893007,5440626
KYbCl3,62,3,20,-2.528566249,5.683,0.000209897,4783777
KYbCl3,62,3,20,-2.528202776,5.679,0.00057337,4783747
KYbCl3,62,3,20,-2.528776146,5.678,0.0,4425754
KYbCl3,62,3,20,-2.528713221,5.672,6.29e-05,4783782
KYbCl3,140,3,10,-2.513555411,5.32,0.015220735,8290648
KYbCl3,62,3,20,-2.463564074,5.308,0.065212072,4783772
KYbCl3,12,3,10,-2.514400044,5.253,0.014376102,9235289
KYbCl3,65,3,5,-2.489027194,4.998,0.039748952,8267052
KYbCl3,221,3,5,-2.49019575,4.855,0.038580396,8223014
Rb2LiTiCl6,225,4,10,-2.020615108,2.724,0.0,7739502
RbYbCl3,62,3,20,-2.538328474,5.567,0.0,8208044
RbYbCl3,221,3,5,-2.527138245,5.167,0.011190229,8212284
TlSnI3,127,3,10,-0.656520956,1.022,0.0550946,8231071
Cs2YbMgCl6,139,4,10,-2.362702203,5.358,0.015683447,8255910
Cs2YAuBr6,225,4,10,-1.664692255,1.787,0.09207482,6430192
K2CdGeBr6,225,4,10,-1.295171751,1.35,0.044621311,6431934
NaSmTl2Br6,225,4,10,-1.586783281,3.356,0.043137207,8305675
Rb2CdGeBr6,225,4,10,-1.33258647,1.348,0.035828774,6428946
Cs2NaTlCl6,225,4,10,-1.712723003,1.903,0.0,5440901
Cs2NaAlCl6,225,4,10,-2.039144151,4.233,0.004246013,6356733
KRb2CrCl6,87,4,10,-1.860349787,1.742,0.015724408,8289351
KRb2CrCl6,225,4,10,-1.853013135,1.733,0.02306106,7777952
K2TlSbBr6,225,4,10,-1.278036435,1.208,0.050227043,6431559
NaNdTl2Br6,225,4,10,-1.579978289,3.472,0.049007865,8305659
Rb2TlSbBr6,225,4,10,-1.323326484,1.095,0.030160169,6364779
Cs2LiTiCl6,225,4,10,-2.035462543,2.725,0.03051664,6364062
CsYbCl3,221,3,5,-2.569088497,5.582,0.0,44515
CsYbCl3,62,3,20,-2.568569601,5.517,0.000518896,8208077
CsYbCl3,139,3,10,-2.568122628,5.485,0.000965869,8255962
NaPrTl2Br6,225,4,10,-1.575817709,3.509,0.059659593,8305666
CsRb2CrCl6,225,4,10,-1.815550848,1.849,0.072442625,8715116
KRb2VCl6,225,4,10,-1.886561557,1.733,0.000904541,5440246
KRb2VCl6,225,4,10,-1.887466098,1.727,0.0,7776992
NaCeTl2Br6,225,4,10,-1.570776808,3.534,0.068108317,8305992
Rb2CdSnBr6,225,4,10,-1.400391998,1.349,0.035204347,6428927
K2VGeBr6,225,4,10,-1.259081505,0.542,0.08263819,6393650
KRb2TlCl6,225,4,10,-1.670451454,2.523,0.034964928,6355483
KS3Br,62,3,20,-0.708436178,1.051,0.063009766,9806526
KYTl2Br6,225,4,10,-1.589727665,3.442,0.076117306,5439651
KRb2AlCl6,87,4,10,-2.027736447,4.796,0.040209926,8436609
KRb2AlCl6,225,4,10,-2.019493748,4.782,0.048452625,6398174
KTbTl2Br6,225,4,10,-1.52300836,3.343,0.076739815,8305889
NaLaTl2Br6,225,4,10,-1.613713129,3.432,0.063736037,8305633
Cs2KCrCl6,139,4,10,-1.89435083,1.731,0.004815665,8277170
Cs2KCrCl6,225,4,10,-1.895040112,1.727,0.004126383,7732746
Cs2RbCrCl6,225,4,10,-1.883758682,1.803,0.013400413,7778338
CsRb2VCl6,225,4,10,-1.846528603,1.726,0.072799187,8725081
Cs2TlSbBr6,225,4,10,-1.383152549,1.232,0.010060333,6374211
CaTlBr3,221,3,5,-1.729035971,3.461,0.065526318,8222120
Cs2CdSnBr6,225,4,10,-1.451466879,1.252,0.012860476,6430265
Cs2KVCl6,139,4,10,-1.930006155,1.595,0.013821969,9191249
Cs2RbVCl6,225,4,10,-1.917321275,1.688,0.024310856,8725616
K2CrAgBr6,225,4,10,-1.249362801,0.694,0.040300958,5438936
K2InGaBr6,225,4,10,-1.326129611,0.948,0.086128414,6431334
KSmTl2Br6,225,4,10,-1.579422446,3.309,0.083188523,8306661
Rb2CrAgBr6,225,4,10,-1.278348822,0.634,0.019214567,5439196
Rb2InGaBr6,225,4,10,-1.366624716,0.98,0.042033995,6347518
Rb2VSnBr6,225,4,10,-1.363972968,0.617,0.048215599,6428995
Cs2KTlCl6,225,4,10,-1.723960537,2.428,0.005817506,5440921
Cs2RbTlCl6,225,4,10,-1.710689169,2.639,0.017131949,6404173
Cs2TlBiBr6,225,4,10,-1.43134845,1.76,0.008148489,8714012
Cs2BaTiCl6,225,4,10,-2.161981842,1.103,0.074655239,5460174
Cs2KAlCl6,139,4,10,-2.060992122,4.909,0.003419449,8277164
Cs2KAlCl6,225,4,10,-2.061064751,4.778,0.003346821,5460129
Cs2KAlCl6,225,4,10,-2.060855979,4.761,0.003555593,7840082
Cs2RbAlCl6,225,4,10,-2.049018588,4.796,0.025729517,7841908
KEuCl3,221,3,5,-2.505281284,4.788,0.059960321,7674708
RbEuCl3,221,3,5,-2.547885247,5.032,0.029279442,7816356
RbEuCl3,99,3,5,-2.547328589,4.895,0.0298361,7817160
K2MnGeBr6,225,4,10,-1.285806226,1.354,0.031331842,6392185
KRb2TiCl6,225,4,10,-2.032991263,2.919,0.003346319,5440231
Rb2MnGeBr6,225,4,10,-1.319314248,1.352,0.029614257,6428819
K2AlAgBr6,225,4,10,-1.370784942,1.22,0.084669329,5438946
K2LiScCl6,225,4,10,-2.233410931,4.009,0.011435805,5440616
K2LiScCl6,166,4,10,-2.23441121,3.991,0.010435526,8700464
K2LiScCl6,1,4,20,-2.233655018,3.985,0.011191718,6299615
K2LiScCl6,1,4,20,-2.233654431,3.984,0.011192305,6299641
Rb2AlAgBr6,225,4,10,-1.40087743,1.34,0.024088255,5619555
Rb2LiScCl6,225,4,10,-2.25632264,3.821,0.005780471,5440306
Cs2CrAgBr6,225,4,10,-1.310328599,0.74,0.031975773,6348625
Cs2InGaBr6,1,4,20,-1.415633441,1.135,0.000212668,6908890
Cs2InGaBr6,139,4,10,-1.415698714,1.131,0.000147395,6807179
Cs2InGaBr6,139,4,10,-1.415698714,1.131,0.000147395,6807187
Cs2InGaBr6,225,4,10,-1.415846109,1.041,0.0,5620115
Cs2KMnCl6,225,4,10,-1.821707066,1.329,0.034762729,5460109
CsEuCl3,62,3,20,-2.602868079,5.556,0.0,5269709
CsEuCl3,99,3,5,-2.597033427,5.332,0.005834652,155292
CsEuCl3,221,3,5,-2.599574641,5.284,0.003293438,45001
Rb2MnSnBr6,225,4,10,-1.386696563,1.231,0.029413045,6428982
CdInI3,127,3,10,-0.565763199,0.806,0.095710722,8311416
CsInBr3,87,3,50,-1.435324226,1.332,0.000847309,9836170
K2TlCoBr6,225,4,10,-1.150040259,0.961,0.070981844,5439061
Rb2TlCoBr6,225,4,10,-1.185160562,0.861,0.033070284,6347244
K2NaScCl6,225,4,10,-2.24022771,4.073,0.025984701,5440501
Rb2NaNpCl6,225,4,10,-2.080252841,3.885,0.0,9174942
Rb2NaScCl6,225,4,10,-2.272541294,4.206,0.002068564,5457938
Rb2NaScCl6,225,4,10,-2.272597384,4.187,0.002012474,5440121
Cs2AlAgBr6,225,4,10,-1.434555432,1.33,0.077025665,6429318
Cs2LiScCl6,139,4,10,-2.281114346,3.982,0.010833152,9128599
Cs2LiScCl6,225,4,10,-2.281289897,3.957,0.010657601,7832622
Cs2TiHgBr6,225,4,10,-1.502087553,0.616,0.061350742,6316854
Cs2TiHgBr6,139,4,10,-1.500452456,0.518,0.062985839,8239884
Cu3SCl,146,3,5,-0.322982746,1.023,0.080273857,7918600
K2CrGaBr6,225,4,10,-1.303814562,1.083,0.077125603,6393975
Rb2CrGaBr6,225,4,10,-1.337430057,0.982,0.039910793,5619799
Cs2TlTcBr6,225,4,10,-1.222461401,0.998,0.011190505,5439876
Cs2NaUCl6,225,4,10,-2.078461118,4.996,0.018015643,180135
K2LiLuCl6,225,4,10,-2.296673752,5.428,0.000139082,8227405
K2LiLuCl6,166,4,10,-2.29640199,5.413,0.000410844,8303162
Rb2LiLuCl6,225,4,10,-2.324252809,5.625,0.0,8215828
Rb2LiLuCl6,139,4,10,-2.324112616,5.438,0.000140193,8277734
Cs2TaHgBr6,225,4,10,-1.331052031,1.197,0.076809663,6374664
Cs2TlCoBr6,225,4,10,-1.226866674,0.86,0.0,5439901
K2CrInBr6,225,4,10,-1.316466627,0.678,0.047671837,6352439
K2VGaBr6,225,4,10,-1.322204539,1.221,0.082155501,6392569
Rb2CrInBr6,225,4,10,-1.353814307,0.86,0.016540492,5619443
Cs2LiMgCl6,225,4,10,-1.881140505,5.791,0.046406158,5460324
Cs2NaNpCl6,225,4,10,-2.127280149,3.869,0.0,9174351
Cs2NaScCl6,225,4,10,-2.30771794,4.185,0.0,5459914
K2LiTmCl6,225,4,10,-2.297519082,5.464,0.014675952,8305038
Rb2LiTmCl6,139,4,10,-2.325370235,5.461,0.000537096,8249084
Rb2LiTmCl6,225,4,10,-2.325907331,5.453,0.0,8228971
Rb2TlGaBr6,225,4,10,-1.366869358,1.721,0.081167015,6428783
K2AlGaBr6,225,4,10,-1.419171605,2.031,0.087393507,6392575
K2LiErCl6,225,4,10,-2.296154222,5.249,0.0,8304998
Rb2AlGaBr6,225,4,10,-1.454974798,2.215,0.01202776,6346855
Rb2LiErCl6,225,4,10,-2.324607385,5.448,0.000138722,8280737
Cs2CrGaBr6,225,4,10,-1.377147024,1.141,0.009389505,6350726
Cs2TiAgBr6,225,4,10,-1.484010226,1.858,0.079428069,6315678
K2LiHoCl6,225,4,10,-2.294551465,5.246,0.018674099,8305011
Rb2LiHoCl6,225,4,10,-2.323987728,5.219,0.0,7749590
Rb2VInBr6,225,4,10,-1.369562621,1.356,0.040100401,6347616
ScIn2AgI6,225,4,10,-0.741790949,2.315,0.009319839,5442131
Cs2LiPuCl6,225,4,10,-2.187620513,2.924,0.0,9173984
K2LiDyCl6,225,4,10,-2.292074717,5.216,0.020900507,8304993
K2NaLuCl6,225,4,10,-2.299221206,5.047,0.0,8283701
Rb2LiDyCl6,225,4,10,-2.32260244,5.261,0.0,8257961
Rb2NaLuCl6,225,4,10,-2.335889804,5.345,0.0,8217278
Rb2TlInBr6,225,4,10,-1.404682738,1.715,0.031980075,6347157
Rb2TlInBr6,139,4,10,-1.404163171,1.605,0.032499642,8303110
Cs2LiLuCl6,225,4,10,-2.351211855,5.437,0.003292089,1229283
K2AlInBr6,225,4,10,-1.427872164,1.893,0.08992803,6431220
K2LiTbCl6,225,4,10,-2.224030236,5.246,0.02216494,8305032
Rb2AlInBr6,225,4,10,-1.467471217,1.967,0.011978911,6365004
Rb2LiTbCl6,225,4,10,-2.254920838,5.259,0.0,8257970
Cs2CrInBr6,225,4,10,-1.400062313,0.935,0.007043661,6315296
K2LiGdCl6,225,4,10,-2.286195016,5.164,0.024158602,8305004
K2NaTmCl6,225,4,10,-2.302254154,5.108,0.018668123,8217282
K2RbScCl6,225,4,10,-2.204307723,4.322,0.083975092,8305198
KCdBr3,62,3,20,-1.412520511,2.131,0.020213559,8532265
KCdBr3,221,3,5,-1.364113947,1.015,0.068620123,8224845
KRb2ScCl6,225,4,10,-2.269779589,4.339,0.024231256,7830386
KRb2ScCl6,225,4,10,-2.268851893,4.142,0.025158951,6313310
Rb2LiGdCl6,225,4,10,-2.317491198,5.197,3.37e-05,8257967
Rb2NaTmCl6,225,4,10,-2.33731371,5.287,0.006815322,180838
Rb2NaTmCl6,125,4,40,-2.337065856,5.236,0.007063176,2364606
RbCdBr3,221,3,5,-1.401451892,1.068,0.045042325,8223214
Cs2LiTmCl6,139,4,10,-2.354752289,5.459,0.000390361,9128680
Cs2LiTmCl6,225,4,10,-2.354366666,5.426,0.000775984,4794943
Cs2TlGaBr6,225,4,10,-1.418375997,1.644,0.04080594,6377519
K2NaErCl6,225,4,10,-2.300939792,5.009,0.0,8229721
Rb2NaErCl6,225,4,10,-2.337460682,5.235,0.00490388,7836480
Rb2NaErCl6,139,4,10,-2.337412715,5.22,0.004951847,9128498
Cs2AlGaBr6,225,4,10,-1.497497487,2.272,0.05086403,6429850
Cs2LiErCl6,225,4,10,-2.354653211,5.398,0.000358859,7841764
Cs2LiErCl6,139,4,10,-2.35501207,5.266,0.0,9128594
K2NaHoCl6,225,4,10,-2.299306642,5.111,0.023087309,8229041
Rb2NaHoCl6,225,4,10,-2.336065316,5.21,0.006354999,7765834
Cs2LiHoCl6,225,4,10,-2.355077609,5.397,0.0,7766340
Cs2LiHoCl6,139,4,10,-2.354737765,5.258,0.000339844,9128708
Cs2NaPuCl6,87,4,10,-2.211817118,2.897,0.0,9241189
Cs2VInBr6,225,4,10,-1.418708347,1.249,0.017935486,5620111
CsRb2ScCl6,225,4,10,-2.227509917,4.312,0.068272427,8305192
K2NaDyCl6,225,4,10,-2.294670595,5.088,0.024664246,8291016
K2NaYCl6,225,4,10,-2.291780282,5.058,0.027275052,6399292
Rb2LiSmCl6,225,4,10,-2.305627419,4.999,0.003602895,8280743
Rb2NaDyCl6,139,4,10,-2.334594066,5.271,0.007880446,8302995
Rb2NaDyCl6,225,4,10,-2.333592025,5.137,0.008882487,8217266
Rb2NaYCl6,225,4,10,-2.33133456,5.382,0.007884392,7831766
Rb2NaYCl6,225,4,10,-2.329806878,5.237,0.009412074,5440146
Cs2LiDyCl6,225,4,10,-2.353090793,5.428,0.00107239,4794948
Cs2LiYCl6,225,4,10,-2.351317756,5.037,0.0,1229279
Cs2NaLuCl6,225,4,10,-2.377594144,5.578,0.0,8215884
Cs2TlInBr6,225,4,10,-1.462197934,1.753,0.0,4046068
Cs2TlInBr6,225,4,10,-1.462197934,1.753,0.0,4046189
K2NaTbCl6,225,4,10,-2.228718011,4.969,0.025060318,8227973
Rb2NaTbCl6,225,4,10,-2.266311522,5.136,0.008617635,8216220
Cs2LiTbCl6,225,4,10,-2.287186892,5.248,0.0,8215866
K2NaGdCl6,225,4,10,-2.288113976,5.029,0.030427527,8291022
Rb2NaGdCl6,225,4,10,-2.327302679,5.182,0.010044086,8217275
Cs2KScCl6,225,4,10,-2.319203774,4.348,0.0,181846
Cs2KScCl6,139,4,10,-2.318707172,4.164,0.000496602,8697774
Cs2KScCl6,139,4,10,-2.318707172,4.164,0.000496602,9191248
Cs2LiGdCl6,225,4,10,-2.351202317,5.199,0.0,8215863
Cs2NaTmCl6,225,4,10,-2.379531802,5.559,0.0,8217717
Cs2NaTmCl6,225,4,10,-2.379128736,5.421,0.000403066,4793797
Cs2RbScCl6,225,4,10,-2.304665689,4.302,0.0,6404311
CsCdBr3,221,3,5,-1.446025442,0.92,0.031206661,8201078
CsCdBr3,221,3,5,-1.445005178,0.848,0.032226925,9615773
K2LiNdCl6,225,4,10,-2.261920022,4.977,0.040702486,8305026
Rb2LiNdCl6,225,4,10,-2.296351633,5.0,0.011686671,8280819
Rb2TiInBr6,225,4,10,-1.504221872,1.234,0.02858106,6347562
Cs2NaErCl6,225,4,10,-2.378905726,5.441,0.0,1891998
K2LiPrCl6,225,4,10,-2.255486732,4.975,0.069062009,8305410
Rb2LiPrCl6,225,4,10,-2.289818804,4.99,0.04016654,8280822
Rb2MgHgBr6,225,4,10,-1.438124906,0.728,0.06311681,6372817
BaLiCl3,221,3,5,-2.403639135,4.446,0.087248648,8213414
Cs2NaHoCl6,87,4,10,-2.376146897,5.491,0.001910267,8879046
Cs2NaHoCl6,225,4,10,-2.378057164,5.459,0.0,183240
K2LiCeCl6,225,4,10,-2.248241802,5.159,0.052631725,8305966
K2NaSmCl6,225,4,10,-2.278010521,5.03,0.03343313,8229758
Rb2HfHgBr6,225,4,10,-1.576271143,1.97,0.098615705,5439426
Rb2LiCeCl6,225,4,10,-2.283920959,4.973,0.007769154,8305998
Rb2NaSmCl6,225,4,10,-2.317363971,5.214,0.010966,8217726
Rb2NaSmCl6,139,4,10,-2.317338965,5.132,0.010991006,9128658
Cs2KZrCl6,225,4,10,-2.1062744,4.241,0.049300036,6313674
Cs2LiSmCl6,225,4,10,-2.34142175,5.198,0.000987995,4794938
Cs2NaDyCl6,225,4,10,-2.376987629,5.335,0.0,8215875
Cs2NaYCl6,225,4,10,-2.374130048,5.219,0.0,180608
K2ScAgBr6,225,4,10,-1.640062035,2.922,0.034754659,5619379
KRb2LuCl6,225,4,10,-2.332242427,4.904,0.023469213,8257939
Rb2ScAgBr6,225,4,10,-1.675247238,3.12,0.005544035,5619579
ScIn2GaI6,225,4,10,-0.766199671,2.09,0.004686867,5442141
Cs2NaTbCl6,225,4,10,-2.309525704,5.304,0.0,183002
K2LiLaCl6,225,4,10,-2.292918463,4.842,0.071235073,8305407
K2TlCrBr6,225,4,10,-1.337092573,1.493,0.05712418,6392372
Rb2LiLaCl6,139,4,10,-2.328044522,5.228,0.020601941,8302935
Rb2LiLaCl6,225,4,10,-2.327635106,4.668,0.021011357,8305448
Rb2TlCrBr6,225,4,10,-1.375422497,1.358,0.016002999,6346967
Cs2KMgCl6,225,4,10,-1.903668709,5.519,0.071249373,5460094
Cs2NaGdCl6,225,4,10,-2.373244817,5.217,0.0,8215881
Cs2ZrHgBr6,225,4,10,-1.621692292,1.634,0.081366977,5620351
K2NaNdCl6,225,4,10,-2.264344192,5.01,0.044453112,8291028
KRb2TmCl6,225,4,10,-2.331976912,5.021,0.024388544,8228983
Rb2NaNdCl6,225,4,10,-2.305592695,5.218,0.014479845,8217285
Cs2LiNdCl6,225,4,10,-2.333568813,4.989,0.001230775,4793792
K2LiRhBr6,225,4,10,-1.318858031,0.99,0.066527182,6377773
K2NaPrCl6,225,4,10,-2.258835692,4.846,0.071887846,8291031
K2ScCuBr6,225,4,10,-1.597217469,2.093,0.059607883,5619363
KRb2ErCl6,225,4,10,-2.331407179,5.011,0.0,8283670
Rb2LiRhBr6,225,4,10,-1.342818766,0.994,0.042604598,6347223
Rb2NaPrCl6,225,4,10,-2.299504881,5.028,0.03665526,8217289
Rb2ScCuBr6,225,4,10,-1.625955383,1.899,0.029597964,5439171
Cs2LiPrCl6,225,4,10,-2.327717059,5.002,0.002293503,8215869
K2NaCeCl6,225,4,10,-2.252027231,4.804,0.055021092,8227902
K2TlVBr6,225,4,10,-1.357497376,1.38,0.072391856,5439076
KRb2HoCl6,225,4,10,-2.331240835,4.874,0.0248637,8258519
Rb2NaCeCl6,225,4,10,-2.29374302,5.069,0.003728883,7841896
Rb2TlVBr6,225,4,10,-1.397801728,1.357,0.046700322,6364757
Cs2HfHgBr6,225,4,10,-1.639881236,2.189,0.078065591,6316918
Cs2KPuCl6,225,4,10,-2.210762019,5.325,0.0,9175284
Cs2LiCeCl6,225,4,10,-2.324477976,4.986,0.0,8709403
Cs2NaSmCl6,225,4,10,-2.363016864,5.307,0.0,1892010
Cs2RbPuCl6,225,4,10,-2.194430572,5.306,0.0,9174217
K2MnCdBr6,225,4,10,-1.356583842,0.544,0.052576341,6433128
K2ScCoBr6,225,4,10,-1.501850649,0.842,0.0,5438861
KRb2DyCl6,225,4,10,-2.327708771,4.864,0.027963395,8283662
KRb2YCl6,225,4,10,-2.325126797,4.916,0.040319404,5440236
Rb2MnCdBr6,225,4,10,-1.3901152,0.617,0.036560047,6428929
Cs2KLuCl6,225,4,10,-2.384628103,5.404,0.0,8215848
Cs2RbLuCl6,225,4,10,-2.368877679,5.203,0.0,8707870
Cs2ScAgBr6,225,4,10,-1.71715543,2.908,0.0,5620219
K2NaLaCl6,225,4,10,-2.295757433,4.786,0.0745709,8291025
K2RbTbCl6,225,4,10,-2.19149221,4.67,0.095047811,8305793
KRb2TbCl6,225,4,10,-2.260600365,5.003,0.028545261,8216114
Rb2NaLaCl6,225,4,10,-2.337789365,4.938,0.017031895,8228976
Cs2LiLaCl6,225,4,10,-2.367013054,5.258,0.0,8227459
Cs2TlCrBr6,225,4,10,-1.425357421,1.453,0.014367384,6374271
KRb2GdCl6,225,4,10,-2.323004637,4.981,0.0,8258516
MnInI3,127,3,10,-0.486124631,0.864,0.079710593,8311538
Cs2KTmCl6,225,4,10,-2.387861358,5.389,0.0,8216103
Cs2NaNdCl6,225,4,10,-2.355137333,5.177,0.0,8216150
Cs2RbTmCl6,225,4,10,-2.370973978,5.28,0.0,8281389
Cs2ScNiBr6,146,4,10,-1.574668617,1.051,0.09535579,6247064
Cs2ScNiBr6,225,4,10,-1.57487056,0.634,0.095153847,5620247
K2NaRhBr6,225,4,10,-1.337870229,1.081,0.060493723,6388096
Rb2NaRhBr6,139,4,10,-1.369239176,0.988,0.029162927,8303041
Rb2NaRhBr6,225,4,10,-1.368762323,0.982,0.02963978,6347521
Cs2KErCl6,225,4,10,-2.38679697,5.266,0.0,8216120
Cs2LiRhBr6,225,4,10,-1.367447395,0.993,0.032419303,6374101
Cs2LiRhBr6,139,4,10,-1.367877232,0.986,0.031989466,8302630
Cs2NaPrCl6,225,4,10,-2.34853375,5.147,0.0,8217723
Cs2RbErCl6,225,4,10,-2.36958424,5.258,0.0,8722744
Cs2ScCuBr6,225,4,10,-1.656781059,2.07,0.022124291,6315575
Cs2YbHgBr6,139,4,10,-1.684964483,1.774,0.03708654,8255904
CsRb2TbCl6,225,4,10,-2.219056673,4.615,0.076784917,8305784
KCaCl3,221,3,5,-2.43051432,4.977,0.045169761,7822686
KCaCl3,99,3,5,-2.43045145,4.976,0.045232631,7821110
KCaCl3,221,3,5,-2.43054564,4.976,0.045138441,7818146
RbCaCl3,99,3,5,-2.468035757,5.126,0.0145751,7815134
RbCaCl3,221,3,5,-2.468786433,5.123,0.013824424,7675450
Cs2KHoCl6,225,4,10,-2.385799644,5.381,0.0,8216100
Cs2NaCeCl6,225,4,10,-2.342739353,5.112,0.0,180633
Cs2RbHoCl6,225,4,10,-2.368539605,5.258,0.0,8714048
KRb2SmCl6,225,4,10,-2.311560027,5.012,0.034242232,8217018
Cs2KDyCl6,225,4,10,-2.3833459,5.375,0.0,8216117
Cs2KYCl6,225,4,10,-2.380445546,5.342,0.000169641,6313693
Cs2KYCl6,225,4,10,-2.380615187,5.317,0.0,7838460
Cs2RbDyCl6,225,4,10,-2.366322518,5.136,0.007368456,8281368
Cs2RbYCl6,225,4,10,-2.364364937,5.135,0.010753517,6404140
TlCdI3,127,3,10,-0.655328581,0.979,0.089499124,8311560
Cs2KTbCl6,225,4,10,-2.315573305,5.244,0.0,180736
Cs2NaLaCl6,225,4,10,-2.386263198,4.842,0.001618324,9663058
Cs2NaLaCl6,225,4,10,-2.387881522,4.785,0.0,7828672
Cs2RbTbCl6,225,4,10,-2.299931949,5.247,0.0,8216123
K2ScGaBr6,225,4,10,-1.676297675,2.492,0.048499576,5439141
Rb2ScGaBr6,225,4,10,-1.717203701,2.49,0.01146626,5619803
Cs2KGdCl6,225,4,10,-2.379248619,5.359,0.0,8216094
Cs2RbGdCl6,225,4,10,-2.362680842,5.105,0.0,8281371
CsRb2SmCl6,225,4,10,-2.270761698,4.778,0.079584998,8306617
K2LiAsBr6,225,4,10,-1.355297272,2.674,0.041647471,6351837
KRb2NdCl6,225,4,10,-2.300052309,4.839,0.040034079,8258522
Rb2LiAsBr6,1,4,20,-1.386539069,2.513,0.010443825,6909108
Rb2LiAsBr6,225,4,10,-1.386547397,2.511,0.010435497,5439406
Rb2TiTlBr6,225,4,10,-1.535876328,1.974,0.036304266,6364758
ScAsS3,62,3,20,-1.119879536,1.246,0.075306912,8532162
Cs2NaRhBr6,225,4,10,-1.404794156,1.148,0.008051281,6348578
K2YAgBr6,225,4,10,-1.699793268,3.233,0.049586475,6314002
KRb2PrCl6,225,4,10,-2.294525454,4.82,0.059901214,8259817
Rb2YAgBr6,225,4,10,-1.739279115,3.245,0.017931364,5619571
Cs2LuAgBr6,225,4,10,-1.777600662,2.984,0.0,8280731
CsCaCl3,99,3,5,-2.511175463,5.533,0.001452662,5186793
CsCaCl3,221,3,5,-2.512619019,5.532,9.11e-06,5183182
CsCaCl3,221,3,5,-2.512534331,5.532,9.38e-05,5188219
K2ScInBr6,225,4,10,-1.682527004,2.484,0.0,5438856
KRb2CeCl6,69,4,10,-2.288435782,4.854,0.030279964,8708244
Rb2ScInBr6,225,4,10,-1.725339572,2.275,0.024025445,5619439
Cs2KSmCl6,225,4,10,-2.368222492,5.339,0.0,180934
Cs2RbSmCl6,225,4,10,-2.352234784,5.131,0.0,8217022
K2NaIrBr6,225,4,10,-1.273913946,1.22,0.064384632,8305537
Rb2NaIrBr6,139,4,10,-1.304708831,1.233,0.039738019,8303022
Rb2NaIrBr6,225,4,10,-1.304508918,1.109,0.039937932,8260530
Cs2KWBr6,225,4,10,-1.396467428,1.462,0.082098131,6429450
Cs2LiIrBr6,225,4,10,-1.300835781,0.985,0.057524638,8305394
K2YCuBr6,225,4,10,-1.655854576,2.382,0.06031084,5438896
KRb2LaCl6,225,4,10,-2.332495194,4.81,0.05088793,8258550
Rb2YCuBr6,225,4,10,-1.689887916,2.343,0.049331221,6314177
Cs2ScGaBr6,225,4,10,-1.767271996,2.7,0.000421608,5620119
Cs2ScGaBr6,225,4,10,-1.767308069,2.688,0.000385535,5620359
K2NaAsBr6,225,4,10,-1.365544803,2.602,0.044378678,5438981
Rb2NaAsBr6,225,4,10,-1.403021802,2.614,0.00693983,5439251
Rb2NaAsBr6,139,4,10,-1.403216966,2.578,0.006744667,8302987
Cs2KNdCl6,225,4,10,-2.359893932,5.29,0.0,8217006
Cs2LiAsBr6,139,4,10,-1.422125129,2.507,0.033676411,8302614
Cs2LiAsBr6,225,4,10,-1.421790326,2.5,0.034011214,6349916
